TagID,FL,Mass,ATP,RelSite,RelDate,Org,Year,SW,RelKM,Dams,RKM_Loc,Rate,MovDate,k,MovDate2,RKM,RKM2,Dis,PhS,Ph2S
53523-2009,0.0220749912887753,-0.125224580616918,-0.464436104963358,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,31.32_SPP,1.15584477726207,-0.860314488438008,-0.165122228957303,-0.852030991799122,1.12711069342523,1.2148239078636,-0.124640432992126,-0.878840088223425,0.772359900668558
53523-2009,0.0220749912887753,-0.125224580616918,-0.464436104963358,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,27.8_BART,2.36771300448431,-0.860314488438008,-0.165122228957303,-0.852030991799122,0.882014560256266,0.751564286202456,-0.124640432992126,-0.878840088223425,0.772359900668558
53523-2009,0.0220749912887753,-0.125224580616918,-0.464436104963358,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,10_HARR,1.23173919729356,-0.714207561989739,-0.165122228957303,-0.714427961819267,-0.357392022245873,-0.746254113962484,-0.124640432992126,-0.716741824190471,0.513718842543885
53523-2009,0.0220749912887753,-0.125224580616918,-0.464436104963358,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-0.32_SPT,0.199778454126023,-0.4219937090932,-0.165122228957303,-0.435906166197394,-1.07596932176397,-0.968637538569102,-0.124640432992126,-0.397682479604831,0.158151354584647
53523-2009,0.0220749912887753,-0.125224580616918,-0.464436104963358,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-6_BAY,0.161976108523993,-0.568100635541469,-0.165122228957303,-0.575719686618692,-1.47146535483207,-0.888725396303837,-0.124640432992126,-0.556334378220582,0.309507940390081
53524-2009,-0.405499154757235,-0.289127195908698,-0.935918460534518,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,31.32_SPP,2.20643039824626,0.308540923148147,0.667918772145523,0.27974011421992,1.12711069342523,1.2148239078636,-0.124640432992126,0.366882106784066,0.134602480278315
53524-2009,-0.405499154757235,-0.289127195908698,-0.935918460534518,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,27.8_BART,2.47065704815753,0.308540923148147,0.667918772145523,0.27974011421992,0.882014560256266,0.751564286202456,-0.124640432992126,0.366882106784066,0.134602480278315
53524-2009,-0.405499154757235,-0.289127195908698,-0.935918460534518,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,19.32_PKPT,0.888449113820902,0.454647849596417,0.667918772145523,0.426185105965548,0.291555693985584,-0.137940917967549,-0.124640432992126,0.513565623186651,0.263749649319093
53524-2009,-0.405499154757235,-0.289127195908698,-0.935918460534518,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,10_HARR,1.98438608942513,0.454647849596417,0.667918772145523,0.426185105965548,-0.357392022245873,-0.746254113962484,-0.124640432992126,0.513565623186651,0.263749649319093
53524-2009,-0.405499154757235,-0.289127195908698,-0.935918460534518,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,6_FK,5.12091038406827,0.454647849596417,0.667918772145523,0.426185105965548,-0.635910355392422,-0.888725396303837,-0.124640432992126,0.513565623186651,0.263749649319093
53524-2009,-0.405499154757235,-0.289127195908698,-0.935918460534518,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-0.32_SPT,5.18741450068399,0.454647849596417,0.667918772145523,0.426185105965548,-1.07596932176397,-0.968637538569102,-0.124640432992126,0.513565623186651,0.263749649319093
53524-2009,-0.405499154757235,-0.289127195908698,-0.935918460534518,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-4_FPT,2.69268292682927,0.454647849596417,0.667918772145523,0.426185105965548,-1.33220618825879,-0.93324767203551,-0.124640432992126,0.513565623186651,0.263749649319093
53525-2009,-0.710909259075814,-0.646732901999851,-1.26347462335238,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,27.8_BART,0.296670880741677,0.0163270702516083,0.278745373518114,-0.00983413360917073,0.882014560256266,0.751564286202456,-0.124640432992126,0.0670717762555985,0.00449862317008107
53525-2009,-0.710909259075814,-0.646732901999851,-1.26347462335238,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,19.32_PKPT,1.88689041349898,0.0163270702516083,0.278745373518114,-0.00983413360917073,0.291555693985584,-0.137940917967549,-0.124640432992126,0.0670717762555985,0.00449862317008107
53525-2009,-0.710909259075814,-0.646732901999851,-1.26347462335238,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,6_FK,0.52412858376417,0.162433996699878,0.278745373518114,0.134400367695014,-0.635910355392422,-0.888725396303837,-0.124640432992126,0.218026664914264,0.0475356266136369
53525-2009,-0.710909259075814,-0.646732901999851,-1.26347462335238,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-0.32_SPT,3.64381806534271,0.162433996699878,0.278745373518114,0.134400367695014,-1.07596932176397,-0.968637538569102,-0.124640432992126,0.218026664914264,0.0475356266136369
53525-2009,-0.710909259075814,-0.646732901999851,-1.26347462335238,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-4_FPT,2.54280230326296,0.162433996699878,0.278745373518114,0.134400367695014,-1.33220618825879,-0.93324767203551,-0.124640432992126,0.218026664914264,0.0475356266136369
53525-2009,-0.710909259075814,-0.646732901999851,-1.26347462335238,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-6_BAY,0.148193887002161,0.162433996699878,0.278745373518114,0.134400367695014,-1.47146535483207,-0.888725396303837,-0.124640432992126,0.218026664914264,0.0475356266136369
53547-2009,0.266403074743639,0.113179223443851,0.185713248508452,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,38.03_RT395,4.35271842034081,-0.129779856196661,-0.126386553962601,-0.152963389692634,1.59432519727856,2.25072035814175,-0.124640432992126,-0.0859112351335931,0.00738074032217953
53547-2009,0.266403074743639,0.113179223443851,0.185713248508452,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,31.32_SPP,4.25356576862123,-0.129779856196661,-0.126386553962601,-0.152963389692634,1.12711069342523,1.2148239078636,-0.124640432992126,-0.0859112351335931,0.00738074032217953
53547-2009,0.266403074743639,0.113179223443851,0.185713248508452,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,27.8_BART,2.78996036988111,-0.129779856196661,-0.126386553962601,-0.152963389692634,0.882014560256266,0.751564286202456,-0.124640432992126,-0.0859112351335931,0.00738074032217953
53547-2009,0.266403074743639,0.113179223443851,0.185713248508452,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,24.07_BHR,0.176951966791856,0.0163270702516083,-0.126386553962601,-0.00983413360917073,0.62229621459711,0.320866698731807,-0.124640432992126,0.0670717762555985,0.00449862317008107
53547-2009,0.266403074743639,0.113179223443851,0.185713248508452,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,19.32_PKPT,3.21549454682211,0.0163270702516083,-0.126386553962601,-0.00983413360917073,0.291555693985584,-0.137940917967549,-0.124640432992126,0.0670717762555985,0.00449862317008107
53547-2009,0.266403074743639,0.113179223443851,0.185713248508452,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,10_HARR,0.954754994024244,0.0163270702516083,-0.126386553962601,-0.00983413360917073,-0.357392022245873,-0.746254113962484,-0.124640432992126,0.0670717762555985,0.00449862317008107
53547-2009,0.266403074743639,0.113179223443851,0.185713248508452,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,6_FK,4.28826682549138,0.0163270702516083,-0.126386553962601,-0.00983413360917073,-0.635910355392422,-0.888725396303837,-0.124640432992126,0.0670717762555985,0.00449862317008107
53547-2009,0.266403074743639,0.113179223443851,0.185713248508452,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,-6_BAY,2.43298040099121,0.0163270702516083,-0.126386553962601,-0.00983413360917073,-1.47146535483207,-0.888725396303837,-0.124640432992126,0.0670717762555985,0.00449862317008107
53548-2009,-0.649827238212099,-0.562298221394995,-0.702658768830892,Milo,120,Hatchery,2009,1,0.158691935938801,-0.225558232401202,38.03_RT395,7.27486437613021,0.162433996699878,0.42147851983721,0.134400367695014,1.59432519727856,2.25072035814175,-0.124640432992126,0.218026664914264,0.0475356266136369
